2.482132e+10	-3.033788e+03
2.707613e+10	-3.075893e+03
2.953577e+10	-3.102913e+03
3.221885e+10	-3.117891e+03
3.514566e+10	-3.123238e+03
3.833835e+10	-3.120879e+03
4.182107e+10	-3.112353e+03
4.562016e+10	-3.098904e+03
4.976437e+10	-3.081535e+03
5.428505e+10	-3.061064e+03
5.921639e+10	-3.038154e+03
6.459570e+10	-3.013351e+03
7.046368e+10	-2.987097e+03
7.686472e+10	-2.959760e+03
8.384723e+10	-2.931638e+03
9.146405e+10	-2.902978e+03
9.977280e+10	-2.873983e+03
1.088363e+11	-2.844821e+03
1.187232e+11	-2.815627e+03
1.295082e+11	-2.786515e+03
1.412729e+11	-2.757575e+03
1.541064e+11	-2.728882e+03
1.681057e+11	-2.700498e+03
1.833767e+11	-2.672469e+03
2.000349e+11	-2.644836e+03
2.182064e+11	-2.617628e+03
2.380286e+11	-2.590868e+03
2.596515e+11	-2.564575e+03
2.832387e+11	-2.538761e+03
3.089686e+11	-2.513434e+03
3.370358e+11	-2.488600e+03
3.676526e+11	-2.464261e+03
4.010508e+11	-2.440417e+03
4.374829e+11	-2.417068e+03
4.772246e+11	-2.394208e+03
5.205764e+11	-2.371833e+03
5.678664e+11	-2.349939e+03
6.194524e+11	-2.328516e+03
6.757244e+11	-2.307560e+03
7.371083e+11	-2.287061e+03
8.040684e+11	-2.267011e+03
8.771113e+11	-2.247401e+03
9.567896e+11	-2.228223e+03
1.043706e+12	-2.209467e+03
1.138518e+12	-2.191125e+03
1.241943e+12	-2.173187e+03
1.354763e+12	-2.155644e+03
1.477832e+12	-2.138487e+03
1.612080e+12	-2.121707e+03
1.758524e+12	-2.105295e+03
1.918271e+12	-2.089242e+03
2.092530e+12	-2.073539e+03
2.282619e+12	-2.058179e+03
2.489976e+12	-2.043151e+03
2.716169e+12	-2.028450e+03
2.962911e+12	-2.014066e+03
3.232066e+12	-1.999991e+03
3.525673e+12	-1.986219e+03
3.845950e+12	-1.972741e+03
4.195323e+12	-1.959550e+03
4.576433e+12	-1.946640e+03
4.992163e+12	-1.934003e+03
5.445660e+12	-1.921632e+03
5.940352e+12	-1.909522e+03
6.479983e+12	-1.897666e+03
7.068636e+12	-1.886057e+03
7.710762e+12	-1.874690e+03
8.411220e+12	-1.863559e+03
9.175309e+12	-1.852658e+03
1.000881e+13	-1.841982e+03
1.091803e+13	-1.831525e+03
1.190984e+13	-1.821283e+03
1.299175e+13	-1.811249e+03
1.417194e+13	-1.801421e+03
1.545934e+13	-1.791791e+03
1.686369e+13	-1.782357e+03
1.839562e+13	-1.773114e+03
2.006670e+13	-1.764056e+03
2.188960e+13	-1.755181e+03
2.387808e+13	-1.746484e+03
2.604721e+13	-1.737960e+03
2.841338e+13	-1.729607e+03
3.099449e+13	-1.721420e+03
3.381008e+13	-1.713396e+03
3.688145e+13	-1.705531e+03
4.023182e+13	-1.697822e+03
4.388654e+13	-1.690265e+03
4.787327e+13	-1.682858e+03
5.222215e+13	-1.675597e+03
5.696610e+13	-1.668479e+03
6.214099e+13	-1.661501e+03
6.778598e+13	-1.654660e+03
7.394377e+13	-1.647954e+03
8.066094e+13	-1.641379e+03
8.798831e+13	-1.634933e+03
9.598131e+13	-1.628614e+03
1.047004e+14	-1.622419e+03
1.142116e+14	-1.616346e+03
1.245867e+14	-1.610392e+03
1.359044e+14	-1.604555e+03
1.482502e+14	-1.598832e+03
1.617175e+14	-1.593222e+03
1.764081e+14	-1.587722e+03
1.924333e+14	-1.582331e+03
2.099143e+14	-1.577046e+03
2.289832e+14	-1.571866e+03
2.497845e+14	-1.566788e+03
2.724753e+14	-1.561811e+03
2.972274e+14	-1.556933e+03
3.242280e+14	-1.552151e+03
3.536814e+14	-1.547466e+03
3.858104e+14	-1.542874e+03
4.208580e+14	-1.538374e+03
4.590895e+14	-1.533965e+03
5.007939e+14	-1.529646e+03
5.462868e+14	-1.525413e+03
5.959124e+14	-1.521267e+03
6.500461e+14	-1.517206e+03
7.090973e+14	-1.513228e+03
7.735129e+14	-1.509333e+03
8.437801e+14	-1.505518e+03
9.204304e+14	-1.501782e+03
1.004044e+15	-1.498125e+03
1.095253e+15	-1.494545e+03
1.194747e+15	-1.491041e+03
1.303280e+15	-1.487611e+03
1.421672e+15	-1.484256e+03
1.550819e+15	-1.480972e+03
1.691698e+15	-1.477761e+03
1.845375e+15	-1.474619e+03
2.013012e+15	-1.471548e+03
2.195877e+15	-1.468544e+03
2.395354e+15	-1.465608e+03
