mHiggs mTop log10gamma lmin
1.216000e+02 1.710000e+02 -8.229246e+02 -1.108519e-02
1.216000e+02 1.712000e+02 -7.141301e+02 -1.230232e-02
1.216000e+02 1.714000e+02 -6.252756e+02 -1.352323e-02
1.216000e+02 1.716000e+02 -5.513463e+02 -1.474791e-02
1.216000e+02 1.718000e+02 -4.888779e+02 -1.597637e-02
1.216000e+02 1.720000e+02 -4.354007e+02 -1.720860e-02
1.216000e+02 1.722000e+02 -3.891062e+02 -1.844461e-02
1.216000e+02 1.724000e+02 -3.486406e+02 -1.968440e-02
1.216000e+02 1.726000e+02 -3.129698e+02 -2.092795e-02
1.216000e+02 1.728000e+02 -2.812903e+02 -2.217596e-02
1.216000e+02 1.730000e+02 -2.529687e+02 -2.342886e-02
1.216000e+02 1.732000e+02 -2.274989e+02 -2.468564e-02
1.216000e+02 1.734000e+02 -2.044716e+02 -2.594630e-02
1.216000e+02 1.736000e+02 -1.835520e+02 -2.721085e-02
1.216000e+02 1.738000e+02 -1.644641e+02 -2.847929e-02
1.216000e+02 1.740000e+02 -1.469777e+02 -2.975161e-02
1.216000e+02 1.742000e+02 -1.308997e+02 -3.102801e-02
1.216000e+02 1.744000e+02 -1.160670e+02 -3.231046e-02
1.216000e+02 1.746000e+02 -1.023406e+02 -3.359692e-02
1.216000e+02 1.748000e+02 -8.960141e+01 -3.488738e-02
1.216000e+02 1.750000e+02 -7.774689e+01 -3.618186e-02
1.216000e+02 1.752000e+02 -6.668821e+01 -3.748035e-02
1.216000e+02 1.754000e+02 -5.634801e+01 -3.878287e-02
1.216000e+02 1.756000e+02 -4.665863e+01 -4.009091e-02
1.216000e+02 1.758000e+02 -3.756064e+01 -4.140436e-02
1.216000e+02 1.760000e+02 -2.900168e+01 -4.272195e-02
1.216000e+02 1.762000e+02 -2.093533e+01 -4.404369e-02
1.216000e+02 1.764000e+02 -1.332039e+01 -4.536959e-02
1.216000e+02 1.766000e+02 -6.120048e+00 -4.669966e-02
1.216000e+02 1.768000e+02 6.985273e-01 -4.803495e-02
1.216000e+02 1.770000e+02 7.164511e+00 -4.937665e-02
1.216000e+02 1.772000e+02 1.330492e+01 -5.072265e-02
1.216000e+02 1.774000e+02 1.914356e+01 -5.207295e-02
1.216000e+02 1.776000e+02 2.470207e+01 -5.342755e-02
1.216000e+02 1.778000e+02 3.000009e+01 -5.478648e-02
1.216000e+02 1.780000e+02 3.505543e+01 -5.615066e-02
1.216000e+02 1.782000e+02 3.988437e+01 -5.752194e-02
1.216000e+02 1.784000e+02 4.450173e+01 -5.889768e-02
1.216000e+02 1.786000e+02 4.892109e+01 -6.027788e-02
1.216000e+02 1.788000e+02 5.315487e+01 -6.166256e-02
1.216000e+02 1.790000e+02 5.721449e+01 -6.305173e-02
1.216000e+02 1.792000e+02 6.111046e+01 -6.444619e-02
1.216000e+02 1.794000e+02 6.485246e+01 -6.584843e-02
1.216000e+02 1.796000e+02 6.844940e+01 -6.725531e-02
1.216000e+02 1.798000e+02 7.190956e+01 -6.866683e-02
1.216000e+02 1.800000e+02 7.524056e+01 -7.008302e-02
1.218000e+02 1.700000e+02 -2.549533e+03 -4.465715e-03
1.218000e+02 1.702000e+02 -1.916106e+03 -5.667012e-03
1.218000e+02 1.704000e+02 -1.515303e+03 -6.871993e-03
1.218000e+02 1.706000e+02 -1.239095e+03 -8.080652e-03
1.218000e+02 1.708000e+02 -1.037297e+03 -9.292989e-03
1.218000e+02 1.710000e+02 -8.834560e+02 -1.050900e-02
1.218000e+02 1.712000e+02 -7.623146e+02 -1.172868e-02
1.218000e+02 1.714000e+02 -6.644638e+02 -1.295245e-02
1.218000e+02 1.716000e+02 -5.837846e+02 -1.418064e-02
1.218000e+02 1.718000e+02 -5.161273e+02 -1.541260e-02
1.218000e+02 1.720000e+02 -4.585787e+02 -1.664834e-02
1.218000e+02 1.722000e+02 -4.090338e+02 -1.788784e-02
1.218000e+02 1.724000e+02 -3.659336e+02 -1.913112e-02
1.218000e+02 1.726000e+02 -3.280996e+02 -2.037816e-02
1.218000e+02 1.728000e+02 -2.946229e+02 -2.162898e-02
1.218000e+02 1.730000e+02 -2.647931e+02 -2.288357e-02
1.218000e+02 1.732000e+02 -2.380460e+02 -2.414294e-02
1.218000e+02 1.734000e+02 -2.139279e+02 -2.540702e-02
1.218000e+02 1.736000e+02 -1.920700e+02 -2.667498e-02
1.218000e+02 1.738000e+02 -1.721695e+02 -2.794683e-02
1.218000e+02 1.740000e+02 -1.539752e+02 -2.922256e-02
1.218000e+02 1.742000e+02 -1.372769e+02 -3.050218e-02
1.218000e+02 1.744000e+02 -1.218978e+02 -3.178569e-02
1.218000e+02 1.746000e+02 -1.076880e+02 -3.307432e-02
1.218000e+02 1.748000e+02 -9.451909e+01 -3.436812e-02
1.218000e+02 1.750000e+02 -8.228113e+01 -3.566593e-02
1.218000e+02 1.752000e+02 -7.087899e+01 -3.696775e-02
1.218000e+02 1.754000e+02 -6.023002e+01 -3.827358e-02
1.218000e+02 1.756000e+02 -5.026217e+01 -3.958344e-02
1.218000e+02 1.758000e+02 -4.091230e+01 -4.089767e-02
1.218000e+02 1.760000e+02 -3.212479e+01 -4.221852e-02
1.218000e+02 1.762000e+02 -2.385053e+01 -4.354351e-02
1.218000e+02 1.764000e+02 -1.604595e+01 -4.487266e-02
1.218000e+02 1.766000e+02 -8.672291e+00 -4.620597e-02
1.218000e+02 1.768000e+02 -1.694861e+00 -4.754345e-02
1.218000e+02 1.770000e+02 4.917050e+00 -4.888511e-02
1.218000e+02 1.772000e+02 1.119167e+01 -5.023429e-02
1.218000e+02 1.774000e+02 1.715406e+01 -5.158777e-02
1.218000e+02 1.776000e+02 2.282687e+01 -5.294555e-02
1.218000e+02 1.778000e+02 2.823064e+01 -5.430765e-02
1.218000e+02 1.780000e+02 3.338401e+01 -5.567407e-02
1.218000e+02 1.782000e+02 3.830393e+01 -5.704483e-02
1.218000e+02 1.784000e+02 4.300588e+01 -5.842367e-02
1.218000e+02 1.786000e+02 4.750398e+01 -5.980698e-02
1.218000e+02 1.788000e+02 5.181118e+01 -6.119477e-02
1.218000e+02 1.790000e+02 5.593935e+01 -6.258704e-02
1.218000e+02 1.792000e+02 5.989939e+01 -6.398380e-02
1.218000e+02 1.794000e+02 6.370135e+01 -6.538508e-02
1.218000e+02 1.796000e+02 6.735448e+01 -6.679496e-02
1.218000e+02 1.798000e+02 7.086733e+01 -6.820952e-02
1.218000e+02 1.800000e+02 7.424782e+01 -6.962874e-02
1.220000e+02 1.700000e+02 -3.024125e+03 -3.869045e-03
1.220000e+02 1.702000e+02 -2.188381e+03 -5.073960e-03
1.220000e+02 1.704000e+02 -1.690833e+03 -6.282555e-03
1.220000e+02 1.706000e+02 -1.361145e+03 -7.494827e-03
1.220000e+02 1.708000e+02 -1.126779e+03 -8.710774e-03
1.220000e+02 1.710000e+02 -9.516846e+02 -9.930392e-03
1.220000e+02 1.712000e+02 -8.159313e+02 -1.115368e-02
1.220000e+02 1.714000e+02 -7.076183e+02 -1.238063e-02
1.220000e+02 1.716000e+02 -6.192008e+02 -1.361125e-02
1.220000e+02 1.718000e+02 -5.456646e+02 -1.484553e-02
1.220000e+02 1.720000e+02 -4.835494e+02 -1.608473e-02
1.220000e+02 1.722000e+02 -4.303897e+02 -1.732776e-02
1.220000e+02 1.724000e+02 -3.843814e+02 -1.857456e-02
1.220000e+02 1.726000e+02 -3.441744e+02 -1.982512e-02
1.220000e+02 1.728000e+02 -3.087381e+02 -2.107945e-02
1.220000e+02 1.730000e+02 -2.772719e+02 -2.233755e-02
1.220000e+02 1.732000e+02 -2.491451e+02 -2.359942e-02
1.220000e+02 1.734000e+02 -2.238536e+02 -2.486505e-02
1.220000e+02 1.736000e+02 -2.009902e+02 -2.613602e-02
1.220000e+02 1.738000e+02 -1.802216e+02 -2.741129e-02
1.220000e+02 1.740000e+02 -1.612733e+02 -2.869046e-02
1.220000e+02 1.742000e+02 -1.439162e+02 -2.997350e-02
1.220000e+02 1.744000e+02 -1.279584e+02 -3.126043e-02
1.220000e+02 1.746000e+02 -1.132376e+02 -3.255125e-02
1.220000e+02 1.748000e+02 -9.961566e+01 -3.384597e-02
1.220000e+02 1.750000e+02 -8.697418e+01 -3.514709e-02
1.220000e+02 1.752000e+02 -7.521123e+01 -3.645226e-02
1.220000e+02 1.754000e+02 -6.423854e+01 -3.776144e-02
1.220000e+02 1.756000e+02 -5.397923e+01 -3.907464e-02
1.220000e+02 1.758000e+02 -4.436607e+01 -4.039187e-02
1.220000e+02 1.760000e+02 -3.534006e+01 -4.171312e-02
1.220000e+02 1.762000e+02 -2.684911e+01 -4.304058e-02
1.220000e+02 1.764000e+02 -1.884716e+01 -4.437301e-02
1.220000e+02 1.766000e+02 -1.129327e+01 -4.570958e-02
1.220000e+02 1.768000e+02 -4.150878e+00 -4.705032e-02
1.220000e+02 1.770000e+02 2.612406e+00 -4.839523e-02
1.220000e+02 1.772000e+02 9.026108e+00 -4.974432e-02
1.220000e+02 1.774000e+02 1.511661e+01 -5.109999e-02
1.220000e+02 1.776000e+02 2.090763e+01 -5.246097e-02
1.220000e+02 1.778000e+02 2.642068e+01 -5.382626e-02
1.220000e+02 1.780000e+02 3.167524e+01 -5.519587e-02
1.220000e+02 1.782000e+02 3.668903e+01 -5.656981e-02
1.220000e+02 1.784000e+02 4.147818e+01 -5.794809e-02
1.220000e+02 1.786000e+02 4.605741e+01 -5.933362e-02
1.220000e+02 1.788000e+02 5.044019e+01 -6.072453e-02
1.220000e+02 1.790000e+02 5.463886e+01 -6.211992e-02
1.220000e+02 1.792000e+02 5.866477e+01 -6.351980e-02
1.220000e+02 1.794000e+02 6.252833e+01 -6.492418e-02
1.220000e+02 1.796000e+02 6.623915e+01 -6.633308e-02
1.220000e+02 1.798000e+02 6.980608e+01 -6.774988e-02
1.220000e+02 1.800000e+02 7.323732e+01 -6.917215e-02
1.222000e+02 1.700000e+02 -3.695169e+03 -3.268696e-03
1.222000e+02 1.702000e+02 -2.540939e+03 -4.477258e-03
1.222000e+02 1.704000e+02 -1.906475e+03 -5.689497e-03
1.222000e+02 1.706000e+02 -1.505933e+03 -6.905410e-03
1.222000e+02 1.708000e+02 -1.230321e+03 -8.124995e-03
1.222000e+02 1.710000e+02 -1.029175e+03 -9.348249e-03
1.222000e+02 1.712000e+02 -8.759525e+02 -1.057517e-02
1.222000e+02 1.714000e+02 -7.553732e+02 -1.180575e-02
1.222000e+02 1.716000e+02 -6.580241e+02 -1.304000e-02
1.222000e+02 1.718000e+02 -5.777908e+02 -1.427790e-02
1.222000e+02 1.720000e+02 -5.105294e+02 -1.551946e-02
1.222000e+02 1.722000e+02 -4.533334e+02 -1.676468e-02
1.222000e+02 1.724000e+02 -4.041037e+02 -1.801468e-02
1.222000e+02 1.726000e+02 -3.612863e+02 -1.926879e-02
1.222000e+02 1.728000e+02 -3.237072e+02 -2.052666e-02
1.222000e+02 1.730000e+02 -2.904611e+02 -2.178830e-02
1.222000e+02 1.732000e+02 -2.608408e+02 -2.305370e-02
1.222000e+02 1.734000e+02 -2.342847e+02 -2.432286e-02
1.222000e+02 1.736000e+02 -2.103415e+02 -2.559579e-02
1.222000e+02 1.738000e+02 -1.886443e+02 -2.687266e-02
1.222000e+02 1.740000e+02 -1.688920e+02 -2.815528e-02
1.222000e+02 1.742000e+02 -1.508342e+02 -2.944177e-02
1.222000e+02 1.744000e+02 -1.342626e+02 -3.073215e-02
1.222000e+02 1.746000e+02 -1.190013e+02 -3.202642e-02
1.222000e+02 1.748000e+02 -1.049011e+02 -3.332457e-02
1.222000e+02 1.750000e+02 -9.183452e+01 -3.462661e-02
1.222000e+02 1.752000e+02 -7.969231e+01 -3.593386e-02
1.222000e+02 1.754000e+02 -6.837991e+01 -3.724642e-02
1.222000e+02 1.756000e+02 -5.781524e+01 -3.856299e-02
1.222000e+02 1.758000e+02 -4.792671e+01 -3.988357e-02
1.222000e+02 1.760000e+02 -3.865160e+01 -4.120818e-02
1.222000e+02 1.762000e+02 -2.993468e+01 -4.253682e-02
1.222000e+02 1.764000e+02 -2.172715e+01 -4.387060e-02
1.222000e+02 1.766000e+02 -1.398580e+01 -4.521047e-02
1.222000e+02 1.768000e+02 -6.672024e+00 -4.655449e-02
1.222000e+02 1.770000e+02 2.485137e-01 -4.790268e-02
1.222000e+02 1.772000e+02 6.806284e+00 -4.925505e-02
1.222000e+02 1.774000e+02 1.302943e+01 -5.061159e-02
1.222000e+02 1.776000e+02 1.894277e+01 -5.197378e-02
1.222000e+02 1.778000e+02 2.456879e+01 -5.334229e-02
1.222000e+02 1.780000e+02 2.992788e+01 -5.471511e-02
1.222000e+02 1.782000e+02 3.503855e+01 -5.609226e-02
1.222000e+02 1.784000e+02 3.991761e+01 -5.747374e-02
1.222000e+02 1.786000e+02 4.458043e+01 -5.885956e-02
1.222000e+02 1.788000e+02 4.904104e+01 -6.025183e-02
1.222000e+02 1.790000e+02 5.331227e+01 -6.165036e-02
1.222000e+02 1.792000e+02 5.740591e+01 -6.305337e-02
1.222000e+02 1.794000e+02 6.133278e+01 -6.446089e-02
1.222000e+02 1.796000e+02 6.510284e+01 -6.587291e-02
1.222000e+02 1.798000e+02 6.872528e+01 -6.728946e-02
1.222000e+02 1.800000e+02 7.220859e+01 -6.871322e-02
1.224000e+02 1.700000e+02 -4.714347e+03 -2.665837e-03
1.224000e+02 1.702000e+02 -3.015109e+03 -3.877690e-03
1.224000e+02 1.704000e+02 -2.177675e+03 -5.093110e-03
1.224000e+02 1.706000e+02 -1.680444e+03 -6.312368e-03
1.224000e+02 1.708000e+02 -1.351511e+03 -7.535621e-03
1.224000e+02 1.710000e+02 -1.117950e+03 -8.762539e-03
1.224000e+02 1.712000e+02 -9.435978e+02 -9.993120e-03
1.224000e+02 1.714000e+02 -8.085052e+02 -1.122736e-02
1.224000e+02 1.716000e+02 -7.007719e+02 -1.246526e-02
1.224000e+02 1.718000e+02 -6.128620e+02 -1.370682e-02
1.224000e+02 1.720000e+02 -5.397713e+02 -1.495202e-02
1.224000e+02 1.722000e+02 -4.780489e+02 -1.620089e-02
1.224000e+02 1.724000e+02 -4.252372e+02 -1.745340e-02
1.224000e+02 1.726000e+02 -3.795389e+02 -1.870956e-02
1.224000e+02 1.728000e+02 -3.396098e+02 -1.997059e-02
1.224000e+02 1.730000e+02 -3.044230e+02 -2.123579e-02
1.224000e+02 1.732000e+02 -2.731826e+02 -2.250474e-02
1.224000e+02 1.734000e+02 -2.452608e+02 -2.377746e-02
1.224000e+02 1.736000e+02 -2.201563e+02 -2.505394e-02
1.224000e+02 1.738000e+02 -1.974638e+02 -2.633418e-02
1.224000e+02 1.740000e+02 -1.768523e+02 -2.761819e-02
1.224000e+02 1.742000e+02 -1.580488e+02 -2.890697e-02
1.224000e+02 1.744000e+02 -1.408254e+02 -3.020082e-02
1.224000e+02 1.746000e+02 -1.249916e+02 -3.149856e-02
1.224000e+02 1.748000e+02 -1.103860e+02 -3.280017e-02
1.224000e+02 1.750000e+02 -9.687128e+01 -3.410567e-02
1.224000e+02 1.752000e+02 -8.432999e+01 -3.541507e-02
1.224000e+02 1.754000e+02 -7.266081e+01 -3.672848e-02
1.224000e+02 1.756000e+02 -6.177600e+01 -3.804844e-02
1.224000e+02 1.758000e+02 -5.159925e+01 -3.937241e-02
1.224000e+02 1.760000e+02 -4.206381e+01 -4.070040e-02
1.224000e+02 1.762000e+02 -3.311108e+01 -4.203242e-02
1.224000e+02 1.764000e+02 -2.468933e+01 -4.336846e-02
1.224000e+02 1.766000e+02 -1.675281e+01 -4.470860e-02
1.224000e+02 1.768000e+02 -9.260912e+00 -4.605594e-02
1.224000e+02 1.770000e+02 -2.177313e+00 -4.740743e-02
1.224000e+02 1.772000e+02 4.530082e+00 -4.876310e-02
1.224000e+02 1.774000e+02 1.089070e+01 -5.012294e-02
1.224000e+02 1.776000e+02 1.693066e+01 -5.148696e-02
1.224000e+02 1.778000e+02 2.267351e+01 -5.285572e-02
1.224000e+02 1.780000e+02 2.814061e+01 -5.423177e-02
1.224000e+02 1.782000e+02 3.335128e+01 -5.561214e-02
1.224000e+02 1.784000e+02 3.832310e+01 -5.699685e-02
1.224000e+02 1.786000e+02 4.307209e+01 -5.838589e-02
1.224000e+02 1.788000e+02 4.761286e+01 -5.977928e-02
1.224000e+02 1.790000e+02 5.195878e+01 -6.117833e-02
1.224000e+02 1.792000e+02 5.612208e+01 -6.258450e-02
1.224000e+02 1.794000e+02 6.011402e+01 -6.399517e-02
1.224000e+02 1.796000e+02 6.394495e+01 -6.541034e-02
1.224000e+02 1.798000e+02 6.762438e+01 -6.683003e-02
1.224000e+02 1.800000e+02 7.116112e+01 -6.825426e-02
1.226000e+02 1.700000e+02 -6.441601e+03 -2.060255e-03
1.226000e+02 1.702000e+02 -3.686221e+03 -3.275886e-03
1.226000e+02 1.704000e+02 -2.528939e+03 -4.495082e-03
1.226000e+02 1.706000e+02 -1.894841e+03 -5.717837e-03
1.226000e+02 1.708000e+02 -1.495271e+03 -6.944149e-03
1.226000e+02 1.710000e+02 -1.220661e+03 -8.174015e-03
1.226000e+02 1.712000e+02 -1.020416e+03 -9.407502e-03
1.226000e+02 1.714000e+02 -8.679764e+02 -1.064543e-02
1.226000e+02 1.716000e+02 -7.480705e+02 -1.188701e-02
1.226000e+02 1.718000e+02 -6.513026e+02 -1.313225e-02
1.226000e+02 1.720000e+02 -5.715722e+02 -1.438113e-02
1.226000e+02 1.722000e+02 -5.047498e+02 -1.563366e-02
1.226000e+02 1.724000e+02 -4.479393e+02 -1.688984e-02
1.226000e+02 1.726000e+02 -3.990502e+02 -1.814967e-02
1.226000e+02 1.728000e+02 -3.565360e+02 -1.941314e-02
1.226000e+02 1.730000e+02 -3.192279e+02 -2.068025e-02
1.226000e+02 1.732000e+02 -2.862256e+02 -2.195253e-02
1.226000e+02 1.734000e+02 -2.568256e+02 -2.322883e-02
1.226000e+02 1.736000e+02 -2.304696e+02 -2.450889e-02
1.226000e+02 1.738000e+02 -2.067088e+02 -2.579270e-02
1.226000e+02 1.740000e+02 -1.851785e+02 -2.708027e-02
1.226000e+02 1.742000e+02 -1.655795e+02 -2.837161e-02
1.226000e+02 1.744000e+02 -1.476631e+02 -2.966670e-02
1.226000e+02 1.746000e+02 -1.312221e+02 -3.096764e-02
1.226000e+02 1.748000e+02 -1.160819e+02 -3.227275e-02
1.226000e+02 1.750000e+02 -1.020942e+02 -3.358174e-02
1.226000e+02 1.752000e+02 -8.913261e+01 -3.489461e-02
1.226000e+02 1.754000e+02 -7.708838e+01 -3.621137e-02
1.226000e+02 1.756000e+02 -6.586770e+01 -3.753203e-02
1.226000e+02 1.758000e+02 -5.538905e+01 -3.885838e-02
1.226000e+02 1.760000e+02 -4.558137e+01 -4.018977e-02
1.226000e+02 1.762000e+02 -3.638237e+01 -4.152518e-02
1.226000e+02 1.764000e+02 -2.773723e+01 -4.286462e-02
1.226000e+02 1.766000e+02 -1.959756e+01 -4.420809e-02
1.226000e+02 1.768000e+02 -1.192032e+01 -4.555560e-02
1.226000e+02 1.770000e+02 -4.667312e+00 -4.690946e-02
1.226000e+02 1.772000e+02 2.195381e+00 -4.826845e-02
1.226000e+02 1.774000e+02 8.698481e+00 -4.963160e-02
1.226000e+02 1.776000e+02 1.486957e+01 -5.099894e-02
1.226000e+02 1.778000e+02 2.073330e+01 -5.237046e-02
1.226000e+02 1.780000e+02 2.631204e+01 -5.374618e-02
1.226000e+02 1.782000e+02 3.162600e+01 -5.512945e-02
1.226000e+02 1.784000e+02 3.669354e+01 -5.651740e-02
1.226000e+02 1.786000e+02 4.153138e+01 -5.790968e-02
1.226000e+02 1.788000e+02 4.615474e+01 -5.930631e-02
1.226000e+02 1.790000e+02 5.057755e+01 -6.070729e-02
1.226000e+02 1.792000e+02 5.481254e+01 -6.211318e-02
1.226000e+02 1.794000e+02 5.887140e+01 -6.352702e-02
1.226000e+02 1.796000e+02 6.276487e+01 -6.494536e-02
1.226000e+02 1.798000e+02 6.650283e+01 -6.636821e-02
1.226000e+02 1.800000e+02 7.009440e+01 -6.779559e-02
1.228000e+02 1.700000e+02 -inf -1.450854e-03
1.228000e+02 1.702000e+02 -4.707685e+03 -2.670294e-03
1.228000e+02 1.704000e+02 -3.001649e+03 -3.893295e-03
1.228000e+02 1.706000e+02 -2.164514e+03 -5.119853e-03
1.228000e+02 1.708000e+02 -1.668539e+03 -6.349963e-03
1.228000e+02 1.710000e+02 -1.340869e+03 -7.583623e-03
1.228000e+02 1.712000e+02 -1.108411e+03 -8.820827e-03
1.228000e+02 1.714000e+02 -9.349933e+02 -1.006157e-02
1.228000e+02 1.716000e+02 -8.006881e+02 -1.130586e-02
1.228000e+02 1.718000e+02 -6.936226e+02 -1.255417e-02
1.228000e+02 1.720000e+02 -6.062837e+02 -1.380676e-02
1.228000e+02 1.722000e+02 -5.336855e+02 -1.506299e-02
1.228000e+02 1.724000e+02 -4.723914e+02 -1.632286e-02
1.228000e+02 1.726000e+02 -4.199552e+02 -1.758638e-02
1.228000e+02 1.728000e+02 -3.745886e+02 -1.885354e-02
1.228000e+02 1.730000e+02 -3.349544e+02 -2.012433e-02
1.228000e+02 1.732000e+02 -3.000313e+02 -2.139877e-02
1.228000e+02 1.734000e+02 -2.690281e+02 -2.267695e-02
1.228000e+02 1.736000e+02 -2.413207e+02 -2.396061e-02
1.228000e+02 1.738000e+02 -2.164109e+02 -2.524802e-02
1.228000e+02 1.740000e+02 -1.938961e+02 -2.653919e-02
1.228000e+02 1.742000e+02 -1.734476e+02 -2.783411e-02
1.228000e+02 1.744000e+02 -1.547933e+02 -2.913279e-02
1.228000e+02 1.746000e+02 -1.377077e+02 -3.043522e-02
1.228000e+02 1.748000e+02 -1.220013e+02 -3.174228e-02
1.228000e+02 1.750000e+02 -1.075139e+02 -3.305478e-02
1.228000e+02 1.752000e+02 -9.410917e+01 -3.437116e-02
1.228000e+02 1.754000e+02 -8.167038e+01 -3.569142e-02
1.228000e+02 1.756000e+02 -7.009694e+01 -3.701557e-02
1.228000e+02 1.758000e+02 -5.930181e+01 -3.834361e-02
1.228000e+02 1.760000e+02 -4.920922e+01 -3.967626e-02
1.228000e+02 1.762000e+02 -3.975288e+01 -4.101510e-02
1.228000e+02 1.764000e+02 -3.087465e+01 -4.235796e-02
1.228000e+02 1.766000e+02 -2.252320e+01 -4.370484e-02
1.228000e+02 1.768000e+02 -1.465314e+01 -4.505575e-02
1.228000e+02 1.770000e+02 -7.224060e+00 -4.641071e-02
1.228000e+02 1.772000e+02 -2.000311e-01 -4.777107e-02
1.228000e+02 1.774000e+02 6.450779e+00 -4.913757e-02
1.228000e+02 1.776000e+02 1.275768e+01 -5.050824e-02
1.228000e+02 1.778000e+02 1.874654e+01 -5.188310e-02
1.228000e+02 1.780000e+02 2.444072e+01 -5.326214e-02
1.228000e+02 1.782000e+02 2.986139e+01 -5.464538e-02
1.228000e+02 1.784000e+02 3.502776e+01 -5.603538e-02
1.228000e+02 1.786000e+02 3.995724e+01 -5.743092e-02
1.228000e+02 1.788000e+02 4.466574e+01 -5.883081e-02
1.228000e+02 1.790000e+02 4.916774e+01 -6.023504e-02
1.228000e+02 1.792000e+02 5.347651e+01 -6.164364e-02
1.228000e+02 1.794000e+02 5.760419e+01 -6.305661e-02
1.228000e+02 1.796000e+02 6.156195e+01 -6.447793e-02
1.228000e+02 1.798000e+02 6.536003e+01 -6.590397e-02
1.228000e+02 1.800000e+02 6.900790e+01 -6.733453e-02
1.230000e+02 1.700000e+02 -inf -8.375975e-04
1.230000e+02 1.702000e+02 -6.446102e+03 -2.060879e-03
1.230000e+02 1.704000e+02 -3.671448e+03 -3.287717e-03
1.230000e+02 1.706000e+02 -2.513918e+03 -4.518108e-03
1.230000e+02 1.708000e+02 -1.881421e+03 -5.752048e-03
1.230000e+02 1.710000e+02 -1.483457e+03 -6.989532e-03
1.230000e+02 1.712000e+02 -1.210210e+03 -8.230557e-03
1.230000e+02 1.714000e+02 -1.011087e+03 -9.475120e-03
1.230000e+02 1.716000e+02 -8.595752e+02 -1.072322e-02
1.230000e+02 1.718000e+02 -7.404418e+02 -1.197485e-02
1.230000e+02 1.720000e+02 -6.443249e+02 -1.323000e-02
1.230000e+02 1.722000e+02 -5.651492e+02 -1.448883e-02
1.230000e+02 1.724000e+02 -4.988043e+02 -1.575243e-02
1.230000e+02 1.726000e+02 -4.424090e+02 -1.701966e-02
1.230000e+02 1.728000e+02 -3.938838e+02 -1.829054e-02
1.230000e+02 1.730000e+02 -3.516914e+02 -1.956504e-02
1.230000e+02 1.732000e+02 -3.146688e+02 -2.084318e-02
1.230000e+02 1.734000e+02 -2.819223e+02 -2.212496e-02
1.230000e+02 1.736000e+02 -2.527527e+02 -2.341036e-02
1.230000e+02 1.738000e+02 -2.266049e+02 -2.470010e-02
1.230000e+02 1.740000e+02 -2.030334e+02 -2.599489e-02
1.230000e+02 1.742000e+02 -1.816759e+02 -2.729343e-02
1.230000e+02 1.744000e+02 -1.622352e+02 -2.859572e-02
1.230000e+02 1.746000e+02 -1.444643e+02 -2.990176e-02
1.230000e+02 1.748000e+02 -1.281576e+02 -3.121156e-02
1.230000e+02 1.750000e+02 -1.131416e+02 -3.252512e-02
1.230000e+02 1.752000e+02 -9.926927e+01 -3.384468e-02
1.230000e+02 1.754000e+02 -8.641493e+01 -3.516846e-02
1.230000e+02 1.756000e+02 -7.447076e+01 -3.649613e-02
1.230000e+02 1.758000e+02 -6.334362e+01 -3.782769e-02
1.230000e+02 1.760000e+02 -5.295262e+01 -3.916314e-02
1.230000e+02 1.762000e+02 -4.322720e+01 -4.050248e-02
1.230000e+02 1.764000e+02 -3.410558e+01 -4.184843e-02
1.230000e+02 1.766000e+02 -2.553335e+01 -4.319875e-02
1.230000e+02 1.768000e+02 -1.746248e+01 -4.455310e-02
1.230000e+02 1.770000e+02 -9.850279e+00 -4.591148e-02
1.230000e+02 1.772000e+02 -2.658849e+00 -4.727390e-02
1.230000e+02 1.774000e+02 4.145401e+00 -4.864082e-02
1.230000e+02 1.776000e+02 1.059311e+01 -5.001485e-02
1.230000e+02 1.778000e+02 1.671153e+01 -5.139306e-02
1.230000e+02 1.780000e+02 2.252514e+01 -5.277545e-02
1.230000e+02 1.782000e+02 2.805612e+01 -5.416203e-02
1.230000e+02 1.784000e+02 3.332453e+01 -5.555282e-02
1.230000e+02 1.786000e+02 3.834858e+01 -5.694959e-02
1.230000e+02 1.788000e+02 4.314485e+01 -5.835275e-02
1.230000e+02 1.790000e+02 4.772845e+01 -5.976026e-02
1.230000e+02 1.792000e+02 5.211318e+01 -6.117212e-02
1.230000e+02 1.794000e+02 5.631167e+01 -6.258835e-02
1.230000e+02 1.796000e+02 6.033552e+01 -6.400897e-02
1.230000e+02 1.798000e+02 6.419538e+01 -6.543730e-02
1.230000e+02 1.800000e+02 6.790106e+01 -6.687106e-02
1.232000e+02 1.700000e+02 -inf -2.204501e-04
1.232000e+02 1.702000e+02 -inf -1.447604e-03
1.232000e+02 1.704000e+02 -4.692828e+03 -2.678311e-03
1.232000e+02 1.706000e+02 -2.984386e+03 -3.912567e-03
1.232000e+02 1.708000e+02 -2.149223e+03 -5.150368e-03
1.232000e+02 1.710000e+02 -1.655306e+03 -6.391709e-03
1.232000e+02 1.712000e+02 -1.329337e+03 -7.636586e-03
1.232000e+02 1.714000e+02 -1.098241e+03 -8.884996e-03
1.232000e+02 1.716000e+02 -9.259244e+02 -1.013694e-02
1.232000e+02 1.718000e+02 -7.925181e+02 -1.139240e-02
1.232000e+02 1.720000e+02 -6.861987e+02 -1.265139e-02
1.232000e+02 1.722000e+02 -5.994875e+02 -1.391391e-02
