8.74348e+09	-1.79769e+308
9.53776e+09	-1.79769e+308
1.04042e+10	-1.79769e+308
1.13493e+10	-1.79769e+308
1.23803e+10	-1.79769e+308
1.3505e+10	-1.79769e+308
1.47318e+10	-1.79769e+308
1.607e+10	-1.79769e+308
1.75298e+10	-1.79769e+308
1.91223e+10	-1.79769e+308
2.08594e+10	-1.79769e+308
2.27543e+10	-1.79769e+308
2.48213e+10	-1.79769e+308
2.70761e+10	-1.79769e+308
2.95358e+10	-1.79769e+308
3.22188e+10	-1.79769e+308
3.51457e+10	-1.79769e+308
3.83383e+10	-1.79769e+308
4.18211e+10	-1.79769e+308
4.56202e+10	-1.79769e+308
4.97644e+10	-1.79769e+308
5.4285e+10	-1.79769e+308
5.92164e+10	-1.79769e+308
6.45957e+10	-1.79769e+308
7.04637e+10	-1.79769e+308
7.68647e+10	-3589.75
8.38472e+10	-3614.42
9.14641e+10	-3626.79
9.97728e+10	-3629.3
1.08836e+11	-3623.9
1.18723e+11	-3612.16
1.29508e+11	-3595.35
1.41273e+11	-3574.5
1.54106e+11	-3550.46
1.68106e+11	-3523.92
1.83377e+11	-3495.42
2.00035e+11	-3465.45
2.18206e+11	-3434.38
2.38029e+11	-3402.51
2.59652e+11	-3370.12
2.83239e+11	-3337.41
3.08969e+11	-3304.56
3.37036e+11	-3271.71
3.67653e+11	-3238.99
4.01051e+11	-3206.48
4.37483e+11	-3174.27
4.77225e+11	-3142.41
5.20576e+11	-3110.97
5.67866e+11	-3079.98
6.19452e+11	-3049.48
6.75724e+11	-3019.49
7.37108e+11	-2990.02
8.04068e+11	-2961.09
8.77111e+11	-2932.72
9.5679e+11	-2904.9
1.04371e+12	-2877.64
1.13852e+12	-2850.93
1.24194e+12	-2824.79
1.35476e+12	-2799.19
1.47783e+12	-2774.14
1.61208e+12	-2749.62
1.75852e+12	-2725.65
1.91827e+12	-2702.19
2.09253e+12	-2679.25
2.28262e+12	-2656.81
2.48998e+12	-2634.87
2.71617e+12	-2613.42
2.96291e+12	-2592.44
3.23207e+12	-2571.93
3.52567e+12	-2551.88
3.84595e+12	-2532.27
4.19532e+12	-2513.09
4.57643e+12	-2494.35
4.99216e+12	-2476.01
5.44566e+12	-2458.09
5.94035e+12	-2440.56
6.47998e+12	-2423.41
7.06864e+12	-2406.65
7.71076e+12	-2390.25
8.41122e+12	-2374.21
9.17531e+12	-2358.53
1.00088e+13	-2343.18
1.0918e+13	-2328.17
1.19098e+13	-2313.49
1.29917e+13	-2299.12
1.41719e+13	-2285.06
1.54593e+13	-2271.31
1.68637e+13	-2257.85
1.83956e+13	-2244.69
2.00667e+13	-2231.8
2.18896e+13	-2219.19
2.38781e+13	-2206.85
2.60472e+13	-2194.77
2.84134e+13	-2182.95
3.09945e+13	-2171.37
3.38101e+13	-2160.04
3.68814e+13	-2148.96
4.02318e+13	-2138.1
4.38865e+13	-2127.47
4.78733e+13	-2117.07
5.22222e+13	-2106.89
5.69661e+13	-2096.91
6.2141e+13	-2087.15
6.7786e+13	-2077.59
7.39438e+13	-2068.23
8.06609e+13	-2059.07
8.79883e+13	-2050.09
9.59813e+13	-2041.31
1.047e+14	-2032.71
1.14212e+14	-2024.28
1.24587e+14	-2016.04
1.35904e+14	-2007.96
1.4825e+14	-2000.05
1.61717e+14	-1992.31
1.76408e+14	-1984.73
1.92433e+14	-1977.31
2.09914e+14	-1970.05
2.28983e+14	-1962.94
2.49784e+14	-1955.97
2.72475e+14	-1949.16
2.97227e+14	-1942.48
3.24228e+14	-1935.95
3.53681e+14	-1929.56
3.8581e+14	-1923.3
4.20858e+14	-1917.18
4.59089e+14	-1911.19
5.00794e+14	-1905.32
5.46287e+14	-1899.59
5.95912e+14	-1893.97
6.50046e+14	-1888.48
7.09097e+14	-1883.11
7.73513e+14	-1877.86
8.4378e+14	-1872.72
9.2043e+14	-1867.7
1.00404e+15	-1862.79
1.09525e+15	-1857.99
1.19475e+15	-1853.3
1.30328e+15	-1848.72
1.42167e+15	-1844.24
1.55082e+15	-1839.86
1.6917e+15	-1835.58
1.84537e+15	-1831.41
2.01301e+15	-1827.34
2.19588e+15	-1823.36
2.39535e+15	-1819.48
2.61295e+15	-1815.69
2.85032e+15	-1811.99
3.10924e+15	-1808.39
3.39169e+15	-1804.88
3.6998e+15	-1801.46
4.0359e+15	-1798.12
4.40252e+15	-1794.87
4.80246e+15	-1791.71
5.23872e+15	-1788.63
5.71461e+15	-1785.64
6.23374e+15	-1782.73
6.80002e+15	-1779.9
7.41774e+15	-1777.15
8.09158e+15	-1774.47
8.82664e+15	-1771.88
9.62846e+15	-1769.37
1.05031e+16	-1766.93
1.14572e+16	-1764.57
1.2498e+16	-1762.28
1.36334e+16	-1760.06
1.48719e+16	-1757.92
1.62229e+16	-1755.86
1.76966e+16	-1753.86
1.93041e+16	-1751.93
2.10578e+16	-1750.08
2.29707e+16	-1748.29
2.50574e+16	-1746.58
2.73336e+16	-1744.93
2.98167e+16	-1743.34
3.25253e+16	-1741.83
3.54799e+16	-1740.38
3.8703e+16	-1739
4.22188e+16	-1737.68
4.6054e+16	-1736.43
5.02376e+16	-1735.24
5.48013e+16	-1734.11
5.97796e+16	-1733.05
6.521e+16	-1732.05
7.11338e+16	-1731.11
7.75957e+16	-1730.23
8.46446e+16	-1729.42
9.23339e+16	-1728.66
1.00722e+17	-1727.97
1.09871e+17	-1727.33
1.19852e+17	-1726.76
1.3074e+17	-1726.24
1.42616e+17	-1725.78
1.55572e+17	-1725.38
1.69704e+17	-1725.04
1.85121e+17	-1724.75
2.01937e+17	-1724.53
2.20282e+17	-1724.36
2.40292e+17	-1724.24
2.62121e+17	-1724.19
2.85932e+17	-1724.19
3.11907e+17	-1724.24
3.40241e+17	-1724.35
3.71149e+17	-1724.52
4.04865e+17	-1724.74
4.41644e+17	-1725.02
4.81763e+17	-1725.35
5.25527e+17	-1725.74
5.73267e+17	-1726.18
6.25344e+17	-1726.67
6.82151e+17	-1727.22
7.44118e+17	-1727.83
8.11715e+17	-1728.48
8.85453e+17	-1729.19
9.65889e+17	-1729.96
1.05363e+18	-1730.78
1.14935e+18	-1731.65
1.25375e+18	-1732.57
1.36765e+18	-1733.55
1.49189e+18	-1734.58
1.62741e+18	-1735.67
1.77525e+18	-1736.81
1.93651e+18	-1738
2.11243e+18	-1739.24
2.30433e+18	-1740.54
2.51366e+18	-1741.89
2.742e+18	-1743.29
2.99109e+18	-1744.75
3.2628e+18	-1746.26
3.5592e+18	-1747.82
3.88253e+18	-1749.44
4.23522e+18	-1751.11
4.61996e+18	-1752.83
5.03964e+18	-1754.61
5.49745e+18	-1756.44
5.99685e+18	-1758.32
6.54161e+18	-1760.25
7.13586e+18	-1762.24
7.78409e+18	-1764.29
8.49121e+18	-1766.38
9.26257e+18	-1768.54
1.0104e+19	-1770.74
1.10219e+19	-1773
1.20231e+19	-1775.32
1.31153e+19	-1777.69
1.43067e+19	-1780.11
1.56064e+19	-1782.59
1.70241e+19	-1785.12
1.85706e+19	-1787.71
2.02575e+19	-1790.36
2.20978e+19	-1793.06
2.41052e+19	-1795.82
