1.20000E+02    1.70000E+02   -8.02938E-03
1.20100E+02    1.70000E+02   -7.74301E-03
1.20200E+02    1.70000E+02   -7.45599E-03
1.20300E+02    1.70000E+02   -7.16828E-03
1.20400E+02    1.70000E+02   -6.87987E-03
1.20500E+02    1.70000E+02   -6.59072E-03
1.20600E+02    1.70000E+02   -6.30081E-03
1.20700E+02    1.70000E+02   -6.01013E-03
1.20800E+02    1.70000E+02   -5.71660E-03
1.20900E+02    1.70000E+02   -5.42442E-03
1.21000E+02    1.70000E+02   -5.13157E-03
1.21100E+02    1.70000E+02   -4.83802E-03
1.21200E+02    1.70000E+02   -4.54375E-03
1.21300E+02    1.70000E+02   -4.24871E-03
1.21400E+02    1.70000E+02   -3.95289E-03
1.21500E+02    1.70000E+02   -3.65626E-03
1.21600E+02    1.70000E+02   -3.35882E-03
1.21700E+02    1.70000E+02   -3.05858E-03
1.21800E+02    1.70000E+02   -2.75950E-03
1.21900E+02    1.70000E+02   -2.45971E-03
1.22000E+02    1.70000E+02   -2.15918E-03
1.22100E+02    1.70000E+02   -1.85785E-03
1.22200E+02    1.70000E+02   -1.55572E-03
1.22300E+02    1.70000E+02   -1.25275E-03
1.22400E+02    1.70000E+02   -9.48921E-04
1.22500E+02    1.70000E+02   -6.44225E-04
1.22600E+02    1.70000E+02   -3.38642E-04
1.22700E+02    1.70000E+02   -3.03135E-05
1.22800E+02    1.70000E+02    2.76933E-04
1.22900E+02    1.70000E+02    5.84984E-04
1.23000E+02    1.70000E+02    8.93874E-04
1.23100E+02    1.70000E+02    1.20363E-03
1.23200E+02    1.70000E+02    1.51427E-03
1.23300E+02    1.70000E+02    1.82582E-03
1.23400E+02    1.70000E+02    2.13830E-03
1.23500E+02    1.70000E+02    2.45172E-03
1.23600E+02    1.70000E+02    2.76786E-03
1.23700E+02    1.70000E+02    3.08314E-03
1.23800E+02    1.70000E+02    3.39928E-03
1.23900E+02    1.70000E+02    3.71630E-03
1.24000E+02    1.70000E+02    4.03425E-03
1.24100E+02    1.70000E+02    4.35314E-03
1.24200E+02    1.70000E+02    4.67300E-03
1.24300E+02    1.70000E+02    4.99383E-03
1.24400E+02    1.70000E+02    5.31566E-03
1.24500E+02    1.70000E+02    5.63851E-03
1.24600E+02    1.70000E+02    5.96407E-03
1.24700E+02    1.70000E+02    6.28892E-03
1.24800E+02    1.70000E+02    6.61472E-03
1.24900E+02    1.70000E+02    6.94149E-03
1.25000E+02    1.70000E+02    7.26927E-03
1.25100E+02    1.70000E+02    7.59806E-03
1.25200E+02    1.70000E+02    7.92789E-03
1.25300E+02    1.70000E+02    8.25878E-03
1.25400E+02    1.70000E+02    8.59074E-03
1.25500E+02    1.70000E+02    8.92378E-03
1.25600E+02    1.70000E+02    9.25792E-03
1.25700E+02    1.70000E+02    9.59477E-03
1.25800E+02    1.70000E+02    9.93109E-03
1.25900E+02    1.70000E+02    1.02685E-02
1.26000E+02    1.70000E+02    1.06069E-02
1.26100E+02    1.70000E+02    1.09464E-02
1.26200E+02    1.70000E+02    1.12871E-02
1.26300E+02    1.70000E+02    1.16289E-02
1.26400E+02    1.70000E+02    1.19718E-02
1.26500E+02    1.70000E+02    1.23159E-02
1.26600E+02    1.70000E+02    1.26612E-02
1.26700E+02    1.70000E+02    1.30076E-02
1.26800E+02    1.70000E+02    1.33553E-02
1.26900E+02    1.70000E+02    1.37056E-02
1.27000E+02    1.70000E+02    1.40557E-02
1.27100E+02    1.70000E+02    1.44069E-02
1.27200E+02    1.70000E+02    1.47593E-02
1.27300E+02    1.70000E+02    1.51129E-02
1.27400E+02    1.70000E+02    1.54678E-02
1.27500E+02    1.70000E+02    1.58239E-02
1.27600E+02    1.70000E+02    1.61812E-02
1.27700E+02    1.70000E+02    1.65398E-02
1.27800E+02    1.70000E+02    1.68997E-02
1.27900E+02    1.70000E+02    1.72608E-02
1.28000E+02    1.70000E+02    1.76233E-02
1.28100E+02    1.70000E+02    1.79871E-02
1.28200E+02    1.70000E+02    1.83522E-02
1.28300E+02    1.70000E+02    1.87186E-02
1.28400E+02    1.70000E+02    1.90864E-02
1.28500E+02    1.70000E+02    1.94555E-02
1.28600E+02    1.70000E+02    1.98273E-02
1.28700E+02    1.70000E+02    2.01992E-02
1.28800E+02    1.70000E+02    2.05723E-02
1.28900E+02    1.70000E+02    2.09469E-02
1.29000E+02    1.70000E+02    2.13228E-02
1.29100E+02    1.70000E+02    2.17001E-02
1.29200E+02    1.70000E+02    2.20788E-02
1.29300E+02    1.70000E+02    2.24590E-02
1.29400E+02    1.70000E+02    2.28406E-02
1.29500E+02    1.70000E+02    2.32236E-02
1.29600E+02    1.70000E+02    2.36080E-02
1.29700E+02    1.70000E+02    2.39939E-02
1.29800E+02    1.70000E+02    2.43813E-02
1.29900E+02    1.70000E+02    2.47702E-02
1.30000E+02    1.70000E+02    2.51605E-02
1.20000E+02    1.70100E+02   -8.61024E-03
1.20100E+02    1.70100E+02   -8.32462E-03
1.20200E+02    1.70100E+02   -8.03837E-03
1.20300E+02    1.70100E+02   -7.75145E-03
1.20400E+02    1.70100E+02   -7.46383E-03
1.20500E+02    1.70100E+02   -7.17548E-03
1.20600E+02    1.70100E+02   -6.88638E-03
1.20700E+02    1.70100E+02   -6.59651E-03
1.20800E+02    1.70100E+02   -6.30381E-03
1.20900E+02    1.70100E+02   -6.01241E-03
1.21000E+02    1.70100E+02   -5.72038E-03
1.21100E+02    1.70100E+02   -5.42766E-03
1.21200E+02    1.70100E+02   -5.13421E-03
1.21300E+02    1.70100E+02   -4.84002E-03
1.21400E+02    1.70100E+02   -4.54505E-03
1.21500E+02    1.70100E+02   -4.24929E-03
1.21600E+02    1.70100E+02   -3.95271E-03
1.21700E+02    1.70100E+02   -3.65531E-03
1.21800E+02    1.70100E+02   -3.35512E-03
1.21900E+02    1.70100E+02   -3.05620E-03
1.22000E+02    1.70100E+02   -2.75655E-03
1.22100E+02    1.70100E+02   -2.45612E-03
1.22200E+02    1.70100E+02   -2.15488E-03
1.22300E+02    1.70100E+02   -1.85282E-03
1.22400E+02    1.70100E+02   -1.54991E-03
1.22500E+02    1.70100E+02   -1.24614E-03
1.22600E+02    1.70100E+02   -9.41488E-04
1.22700E+02    1.70100E+02   -6.34076E-04
1.22800E+02    1.70100E+02   -3.27764E-04
1.22900E+02    1.70100E+02   -2.06582E-05
1.23000E+02    1.70100E+02    2.87277E-04
1.23100E+02    1.70100E+02    5.96068E-04
1.23200E+02    1.70100E+02    9.05741E-04
1.23300E+02    1.70100E+02    1.21631E-03
1.23400E+02    1.70100E+02    1.52781E-03
1.23500E+02    1.70100E+02    1.84023E-03
1.23600E+02    1.70100E+02    2.15540E-03
1.23700E+02    1.70100E+02    2.46967E-03
1.23800E+02    1.70100E+02    2.78479E-03
1.23900E+02    1.70100E+02    3.10080E-03
1.24000E+02    1.70100E+02    3.41771E-03
1.24100E+02    1.70100E+02    3.73557E-03
1.24200E+02    1.70100E+02    4.05438E-03
1.24300E+02    1.70100E+02    4.37416E-03
1.24400E+02    1.70100E+02    4.69494E-03
1.24500E+02    1.70100E+02    5.01672E-03
1.24600E+02    1.70100E+02    5.34123E-03
1.24700E+02    1.70100E+02    5.66499E-03
1.24800E+02    1.70100E+02    5.98969E-03
1.24900E+02    1.70100E+02    6.31536E-03
1.25000E+02    1.70100E+02    6.64202E-03
1.25100E+02    1.70100E+02    6.96970E-03
1.25200E+02    1.70100E+02    7.29841E-03
1.25300E+02    1.70100E+02    7.62817E-03
1.25400E+02    1.70100E+02    7.95900E-03
1.25500E+02    1.70100E+02    8.29090E-03
1.25600E+02    1.70100E+02    8.62390E-03
1.25700E+02    1.70100E+02    8.95961E-03
1.25800E+02    1.70100E+02    9.29473E-03
1.25900E+02    1.70100E+02    9.63090E-03
1.26000E+02    1.70100E+02    9.96814E-03
1.26100E+02    1.70100E+02    1.03065E-02
1.26200E+02    1.70100E+02    1.06459E-02
1.26300E+02    1.70100E+02    1.09865E-02
1.26400E+02    1.70100E+02    1.13282E-02
1.26500E+02    1.70100E+02    1.16711E-02
1.26600E+02    1.70100E+02    1.20151E-02
1.26700E+02    1.70100E+02    1.23603E-02
1.26800E+02    1.70100E+02    1.27067E-02
1.26900E+02    1.70100E+02    1.30559E-02
1.27000E+02    1.70100E+02    1.34046E-02
1.27100E+02    1.70100E+02    1.37545E-02
1.27200E+02    1.70100E+02    1.41056E-02
1.27300E+02    1.70100E+02    1.44580E-02
1.27400E+02    1.70100E+02    1.48115E-02
1.27500E+02    1.70100E+02    1.51662E-02
1.27600E+02    1.70100E+02    1.55223E-02
1.27700E+02    1.70100E+02    1.58795E-02
1.27800E+02    1.70100E+02    1.62381E-02
1.27900E+02    1.70100E+02    1.65979E-02
1.28000E+02    1.70100E+02    1.69590E-02
1.28100E+02    1.70100E+02    1.73215E-02
1.28200E+02    1.70100E+02    1.76852E-02
1.28300E+02    1.70100E+02    1.80503E-02
1.28400E+02    1.70100E+02    1.84181E-02
1.28500E+02    1.70100E+02    1.87858E-02
1.28600E+02    1.70100E+02    1.91548E-02
1.28700E+02    1.70100E+02    1.95252E-02
1.28800E+02    1.70100E+02    1.98970E-02
1.28900E+02    1.70100E+02    2.02701E-02
1.29000E+02    1.70100E+02    2.06445E-02
1.29100E+02    1.70100E+02    2.10204E-02
1.29200E+02    1.70100E+02    2.13977E-02
1.29300E+02    1.70100E+02    2.17764E-02
1.29400E+02    1.70100E+02    2.21565E-02
1.29500E+02    1.70100E+02    2.25380E-02
1.29600E+02    1.70100E+02    2.29210E-02
1.29700E+02    1.70100E+02    2.33054E-02
1.29800E+02    1.70100E+02    2.36913E-02
1.29900E+02    1.70100E+02    2.40787E-02
1.30000E+02    1.70100E+02    2.44676E-02
1.20000E+02    1.70200E+02   -9.19209E-03
1.20100E+02    1.70200E+02   -8.90722E-03
1.20200E+02    1.70200E+02   -8.62173E-03
1.20300E+02    1.70200E+02   -8.33559E-03
1.20400E+02    1.70200E+02   -8.04875E-03
1.20500E+02    1.70200E+02   -7.76120E-03
1.20600E+02    1.70200E+02   -7.47291E-03
1.20700E+02    1.70200E+02   -7.18386E-03
1.20800E+02    1.70200E+02   -6.89404E-03
1.20900E+02    1.70200E+02   -6.60137E-03
1.21000E+02    1.70200E+02   -6.31014E-03
1.21100E+02    1.70200E+02   -6.01823E-03
1.21200E+02    1.70200E+02   -5.72562E-03
1.21300E+02    1.70200E+02   -5.43227E-03
1.21400E+02    1.70200E+02   -5.13815E-03
1.21500E+02    1.70200E+02   -4.84325E-03
1.21600E+02    1.70200E+02   -4.54754E-03
1.21700E+02    1.70200E+02   -4.25100E-03
1.21800E+02    1.70200E+02   -3.95167E-03
1.21900E+02    1.70200E+02   -3.65361E-03
1.22000E+02    1.70200E+02   -3.35483E-03
1.22100E+02    1.70200E+02   -3.05529E-03
1.22200E+02    1.70200E+02   -2.75495E-03
1.22300E+02    1.70200E+02   -2.45380E-03
1.22400E+02    1.70200E+02   -2.15181E-03
1.22500E+02    1.70200E+02   -1.84896E-03
1.22600E+02    1.70200E+02   -1.54523E-03
1.22700E+02    1.70200E+02   -1.23873E-03
1.22800E+02    1.70200E+02   -9.33351E-04
1.22900E+02    1.70200E+02   -6.27185E-04
1.23000E+02    1.70200E+02   -3.20201E-04
1.23100E+02    1.70200E+02   -1.23688E-05
1.23200E+02    1.70200E+02    2.96336E-04
1.23300E+02    1.70200E+02    6.05935E-04
1.23400E+02    1.70200E+02    9.16446E-04
1.23500E+02    1.70200E+02    1.22788E-03
1.23600E+02    1.70200E+02    1.54207E-03
1.23700E+02    1.70200E+02    1.85534E-03
1.23800E+02    1.70200E+02    2.16945E-03
1.23900E+02    1.70200E+02    2.48444E-03
1.24000E+02    1.70200E+02    2.80033E-03
1.24100E+02    1.70200E+02    3.11715E-03
1.24200E+02    1.70200E+02    3.43492E-03
1.24300E+02    1.70200E+02    3.75366E-03
1.24400E+02    1.70200E+02    4.07338E-03
1.24500E+02    1.70200E+02    4.39411E-03
1.24600E+02    1.70200E+02    4.71756E-03
1.24700E+02    1.70200E+02    5.04024E-03
1.24800E+02    1.70200E+02    5.36384E-03
1.24900E+02    1.70200E+02    5.68841E-03
1.25000E+02    1.70200E+02    6.01397E-03
1.25100E+02    1.70200E+02    6.34053E-03
1.25200E+02    1.70200E+02    6.66812E-03
1.25300E+02    1.70200E+02    6.99676E-03
1.25400E+02    1.70200E+02    7.32646E-03
1.25500E+02    1.70200E+02    7.65723E-03
1.25600E+02    1.70200E+02    7.99071E-03
1.25700E+02    1.70200E+02    8.32364E-03
1.25800E+02    1.70200E+02    8.65757E-03
1.25900E+02    1.70200E+02    8.99255E-03
1.26000E+02    1.70200E+02    9.32860E-03
1.26100E+02    1.70200E+02    9.66573E-03
1.26200E+02    1.70200E+02    1.00040E-02
1.26300E+02    1.70200E+02    1.03433E-02
1.26400E+02    1.70200E+02    1.06838E-02
1.26500E+02    1.70200E+02    1.10255E-02
1.26600E+02    1.70200E+02    1.13683E-02
