1.726900e+02	1.262720e-01
1.883779e+02	1.245593e-01
2.054909e+02	1.228770e-01
2.241586e+02	1.212243e-01
2.445221e+02	1.196003e-01
2.667355e+02	1.180042e-01
2.909669e+02	1.164352e-01
3.173996e+02	1.148926e-01
3.462335e+02	1.133757e-01
3.776868e+02	1.118837e-01
4.119974e+02	1.104160e-01
4.494250e+02	1.089720e-01
4.902527e+02	1.075510e-01
5.347893e+02	1.061525e-01
5.833718e+02	1.047759e-01
6.363678e+02	1.034206e-01
6.941781e+02	1.020862e-01
7.572402e+02	1.007720e-01
8.260311e+02	9.947774e-02
9.010712e+02	9.820279e-02
9.829283e+02	9.694674e-02
1.072222e+03	9.570913e-02
1.169627e+03	9.448956e-02
1.275881e+03	9.328761e-02
1.391787e+03	9.210287e-02
1.518223e+03	9.093498e-02
1.656145e+03	8.978354e-02
1.806596e+03	8.864822e-02
1.970714e+03	8.752865e-02
2.149742e+03	8.642450e-02
2.345034e+03	8.533545e-02
2.558067e+03	8.426117e-02
2.790453e+03	8.320137e-02
3.043949e+03	8.215574e-02
3.320474e+03	8.112400e-02
3.622120e+03	8.010587e-02
3.951169e+03	7.910107e-02
4.310109e+03	7.810934e-02
4.701658e+03	7.713044e-02
5.128776e+03	7.616410e-02
5.594696e+03	7.521009e-02
6.102942e+03	7.426818e-02
6.657359e+03	7.333813e-02
7.262141e+03	7.241973e-02
7.921865e+03	7.151276e-02
8.641521e+03	7.061702e-02
9.426553e+03	6.973229e-02
1.028290e+04	6.885838e-02
1.121704e+04	6.799510e-02
1.223605e+04	6.714226e-02
1.334762e+04	6.629968e-02
1.456017e+04	6.546718e-02
1.588288e+04	6.464458e-02
1.732575e+04	6.383172e-02
1.889969e+04	6.302844e-02
2.061662e+04	6.223456e-02
2.248952e+04	6.144995e-02
2.453257e+04	6.067443e-02
2.676121e+04	5.990787e-02
2.919231e+04	5.915012e-02
3.184426e+04	5.840104e-02
3.473713e+04	5.766048e-02
3.789279e+04	5.692832e-02
4.133513e+04	5.620442e-02
4.509019e+04	5.548865e-02
4.918638e+04	5.478089e-02
5.365467e+04	5.408101e-02
5.852889e+04	5.338890e-02
6.384590e+04	5.270444e-02
6.964593e+04	5.202750e-02
7.597286e+04	5.135799e-02
8.287456e+04	5.069579e-02
9.040323e+04	5.004078e-02
9.861584e+04	4.939288e-02
1.075745e+05	4.875197e-02
1.173470e+05	4.811795e-02
1.280073e+05	4.749073e-02
1.396361e+05	4.687021e-02
1.523212e+05	4.625630e-02
1.661587e+05	4.564890e-02
1.812533e+05	4.504792e-02
1.977191e+05	4.445327e-02
2.156807e+05	4.386487e-02
2.352740e+05	4.328263e-02
2.566473e+05	4.270648e-02
2.799623e+05	4.213631e-02
3.053952e+05	4.157207e-02
3.331386e+05	4.101366e-02
3.634023e+05	4.046102e-02
3.964153e+05	3.991406e-02
4.324273e+05	3.937271e-02
4.717109e+05	3.883691e-02
5.145631e+05	3.830657e-02
5.613081e+05	3.778163e-02
6.122997e+05	3.726202e-02
6.679236e+05	3.674767e-02
7.286006e+05	3.623852e-02
7.947898e+05	3.573450e-02
8.669918e+05	3.523555e-02
9.457530e+05	3.474160e-02
1.031669e+06	3.425260e-02
1.125390e+06	3.376848e-02
1.227626e+06	3.328919e-02
1.339148e+06	3.281466e-02
1.460802e+06	3.234484e-02
1.593508e+06	3.187968e-02
1.738269e+06	3.141911e-02
1.896180e+06	3.096309e-02
2.068437e+06	3.051156e-02
2.256343e+06	3.006446e-02
2.461318e+06	2.962175e-02
2.684915e+06	2.918338e-02
2.928824e+06	2.874929e-02
3.194891e+06	2.831944e-02
3.485128e+06	2.789378e-02
3.801732e+06	2.747225e-02
4.147097e+06	2.705483e-02
4.523837e+06	2.664145e-02
4.934801e+06	2.623207e-02
5.383099e+06	2.582665e-02
5.872123e+06	2.542515e-02
6.405571e+06	2.502752e-02
6.987480e+06	2.463372e-02
7.622252e+06	2.424371e-02
8.314690e+06	2.385744e-02
9.070031e+06	2.347488e-02
9.893991e+06	2.309599e-02
1.079280e+07	2.272072e-02
1.177327e+07	2.234904e-02
1.284280e+07	2.198091e-02
1.400949e+07	2.161630e-02
1.528218e+07	2.125516e-02
1.667047e+07	2.089746e-02
1.818489e+07	2.054316e-02
